;purchdate;amount;mcc;mrchcity;mrchname;cnum;store_name;merchant_name;category_x;cnum_;categorycode;gender;age;married_;residenttype;category_y;description
3820499;2019-12-18 00:00:00;25.0;5814;SANKT-PETERBU;T1D81N;E460AT;Vendex;T1D81N;Fast Food;E460AT;70;F;46;not_married;R;70;Regular retail banking customer
14654807;2019-11-08 00:00:00;1550.0;5812;MOSCOW;J-D KOJXT7JDO7;8HGYHY;Сыроварня;J-D KOJXT7JDO7;Restaurants;8HGYHY;50;F;33;married;N;50;Corporate customer employee/ payroll scheme
43295963;2019-10-11 00:00:00;35.0;5814;SANKT-PETERBU;T1D81N;KHHSHH;Vendex;T1D81N;Fast Food;KHHSHH;50;M;34;not_married;R;50;Corporate customer employee/ payroll scheme
67422575;2019-11-20 00:00:00;35.0;5814;SANKT-PETERBU;T1D81N;EL6IVD;Vendex;T1D81N;Fast Food;EL6IVD;70;F;19;not_married;R;70;Regular retail banking customer
12448041;2019-11-22 00:00:00;53.0;5814;SANKT-PETERBU;T1D81N;E4YS9G;Vendex;T1D81N;Fast Food;E4YS9G;50;M;30;not_married;R;50;Corporate customer employee/ payroll scheme
19173506;2019-11-08 00:00:00;1139.06;5411;MOSCOW;C1EJX KEXJ1 MQMP;AYNCNY;Метро Стор 1318;C1EJX KEXJ1 MQMP;Supermarkets;AYNCNY;81;F;37;married;R;81;Affluent Banking payroll customer
63947059;2019-09-26 00:00:00;16.0;5814;GATCHINA;T1D81N;ELHDZC;Vendex;T1D81N;Fast Food;ELHDZC;50;M;35;not_married;R;50;Corporate customer employee/ payroll scheme
1100824;2019-10-24 00:00:00;50.0;5814;MOSKVA;IX9911 WX4DE;ELPLPN;Кофе Поинт;IX9911 WX4DE;Fast Food;ELPLPN;50;M;36;not_married;R;50;Corporate customer employee/ payroll scheme
23951446;2019-11-07 00:00:00;19.0;5814;SANKT-PETERBU;T1D81N;BFHHOH;Vendex;T1D81N;Fast Food;BFHHOH;50;M;36;married;R;50;Corporate customer employee/ payroll scheme
37203669;2019-10-14 00:00:00;420.0;5814;MOSKVA;IX9911 WX4DE;ELGCO7;Кофе Поинт;IX9911 WX4DE;Fast Food;ELGCO7;60;F;32;married;R;60;RBA employees
5057156;2019-12-09 00:00:00;175.0;5814;MOSKVA;IX9911 WX4DE;TKQTTL;Кофе Поинт;IX9911 WX4DE;Fast Food;TKQTTL;81;M;38;married;R;81;Affluent Banking payroll customer
28195326;2019-12-10 00:00:00;45.0;5814;SANKT-PETERBU;T1D81N;ELCDMS;Vendex;T1D81N;Fast Food;ELCDMS;50;M;29;not_married;R;50;Corporate customer employee/ payroll scheme
28710754;2019-09-20 00:00:00;100.0;5814;SANKT-PETERBU;T1D81N;JMMNPQ;Vendex;T1D81N;Fast Food;JMMNPQ;50;M;50;married;R;50;Corporate customer employee/ payroll scheme
42208083;2019-10-31 00:00:00;45.0;5814;SANKT-PETERBU;T1D81N;ELHDMI;Vendex;T1D81N;Fast Food;ELHDMI;50;M;29;not_married;R;50;Corporate customer employee/ payroll scheme
12744611;2019-12-10 00:00:00;16.0;5814;SANKT-PETERBU;T1D81N;0NCDOY;Vendex;T1D81N;Fast Food;0NCDOY;50;M;28;not_married;R;50;Corporate customer employee/ payroll scheme
1038680;2019-11-30 00:00:00;3035.0;5812;MOSCOW;J1KEXJ7D KOJXT7JDO7;8CYNGO;Сыроварня;J1KEXJ7D KOJXT7JDO7;Restaurants;8CYNGO;81;M;37;married;R;81;Affluent Banking payroll customer
32320063;2019-10-01 00:00:00;30.0;5814;SANKT-PETERBU;T1D81N;PNCYOD;Vendex;T1D81N;Fast Food;PNCYOD;50;M;30;not_married;R;50;Corporate customer employee/ payroll scheme
12008849;2019-10-02 00:00:00;459.0;5411;EKATERINBURG;C1EJX KEXJ1 MVFG;JQMNJK;Метро Стор 1065;C1EJX KEXJ1 MVFG;Supermarkets;JQMNJK;50;M;43;married;R;50;Corporate customer employee/ payroll scheme
39390725;2019-09-18 00:00:00;33.0;5814;SANKT-PETERBU;T1D81N;ELSOFF;Vendex;T1D81N;Fast Food;ELSOFF;50;M;32;not_married;R;50;Corporate customer employee/ payroll scheme
54943683;2019-10-16 00:00:00;22.0;5814;SANKT-PETERBU;T1D81N;ELHNB4;Vendex;T1D81N;Fast Food;ELHNB4;50;M;29;not_married;R;50;Corporate customer employee/ payroll scheme
43298843;2019-11-18 00:00:00;20.0;5814;SANKT-PETERBU;T1D81N;BFHFYF;Vendex;T1D81N;Fast Food;BFHFYF;50;M;31;not_married;R;50;Corporate customer employee/ payroll scheme
7924916;2019-10-26 00:00:00;205.0;5411;EKATERINBURG;C1EJX KEXJ1 MVFG;ELD0I7;Метро Стор 1065;C1EJX KEXJ1 MVFG;Supermarkets;ELD0I7;50;F;49;married;R;50;Corporate customer employee/ payroll scheme
17641868;2019-11-27 00:00:00;720.0;5814;MOSCOW;LWK481 8XUD I731;UOFXCD;Upside Down Cake;LWK481 8XUD I731;Fast Food;UOFXCD;81;F;31;not_married;R;81;Affluent Banking payroll customer
3978971;2019-12-14 00:00:00;49.0;5814;SANKT-PETERBU;T1D81N;E4P9JP;Vendex;T1D81N;Fast Food;E4P9JP;50;M;30;not_married;R;50;Corporate customer employee/ payroll scheme
62787292;2019-11-09 00:00:00;35.0;5814;SANKT-PETERBU;T1D81N;ELKLNF;Vendex;T1D81N;Fast Food;ELKLNF;50;M;27;not_married;R;50;Corporate customer employee/ payroll scheme
12617650;2019-09-25 00:00:00;53.0;5814;SANKT-PETERBU;T1D81N;ELHLMD;Vendex;T1D81N;Fast Food;ELHLMD;50;M;31;not_married;R;50;Corporate customer employee/ payroll scheme
20310405;2019-12-13 00:00:00;35.0;5814;SANKT-PETERBU;T1D81N;JKJQTL;Vendex;T1D81N;Fast Food;JKJQTL;50;M;41;married;R;50;Corporate customer employee/ payroll scheme
61551595;2019-12-18 00:00:00;370.0;5814;MOSKVA;IX991 WX4DE;ELTCAD;Кофе Поинт;IX991 WX4DE;Fast Food;ELTCAD;50;M;37;not_married;R;50;Corporate customer employee/ payroll scheme
329948;2019-10-14 00:00:00;105.0;5814;MOSKVA;IX9911 WX4DE;EXDDCX;Кофе Поинт;IX9911 WX4DE;Fast Food;EXDDCX;85;M;38;married;R;85;Premium Direct Payroll Customer
50495919;2019-12-11 00:00:00;35.0;5814;SANKT-PETERBU;T1D81N;2GDXDC;Vendex;T1D81N;Fast Food;2GDXDC;50;M;32;not_married;R;50;Corporate customer employee/ payroll scheme
25023516;2019-10-17 00:00:00;19.0;5814;SANKT-PETERBU;T1D81N;PXSDHO;Vendex;T1D81N;Fast Food;PXSDHO;50;M;34;not_married;R;50;Corporate customer employee/ payroll scheme
46877097;2019-11-13 00:00:00;50.0;5814;SANKT-PETERBU;T1D81N;ELDNCK;Vendex;T1D81N;Fast Food;ELDNCK;50;M;28;not_married;R;50;Corporate customer employee/ payroll scheme
11516774;2019-11-10 00:00:00;10735.13;5411;MOSCOW;C1EJX KEXJ1 MQMP;JLNNTI;Метро Стор 1318;C1EJX KEXJ1 MQMP;Supermarkets;JLNNTI;85;F;57;married;R;85;Premium Direct Payroll Customer
17622439;2019-11-14 00:00:00;65.0;5814;SANKT-PETERBU;T1D81N;ELD2GG;Vendex;T1D81N;Fast Food;ELD2GG;70;F;32;not_married;R;70;Regular retail banking customer
26567876;2019-10-18 00:00:00;16.0;5814;SANKT-PETERBU;T1D81N;5HCYON;Vendex;T1D81N;Fast Food;5HCYON;50;M;34;married;R;50;Corporate customer employee/ payroll scheme
32695190;2019-11-12 00:00:00;40.0;5814;VSEVOLOZHSK;T1D81N;EE1OEF;Vendex;T1D81N;Fast Food;EE1OEF;50;M;30;married;R;50;Corporate customer employee/ payroll scheme
41791647;2019-11-20 00:00:00;25.0;5814;SANKT-PETERBU;T1D81N;KJPRQP;Vendex;T1D81N;Fast Food;KJPRQP;50;M;42;married;R;50;Corporate customer employee/ payroll scheme
24758433;2019-11-19 00:00:00;100.0;5814;MOSCOW;L8I;1HXSCY;Upside Down Cake;L8I;Fast Food;1HXSCY;50;M;35;not_married;R;50;Corporate customer employee/ payroll scheme
8317207;2019-11-19 00:00:00;210.0;5814;MOSKVA;IX9911 WX4DE;7OSNYN;Кофе Поинт;IX9911 WX4DE;Fast Food;7OSNYN;50;F;30;not_married;R;50;Corporate customer employee/ payroll scheme
33562094;2019-12-06 00:00:00;40.0;5814;SANKT-PETERBU;T1D81N;ELQMEH;Vendex;T1D81N;Fast Food;ELQMEH;50;M;26;not_married;R;50;Corporate customer employee/ payroll scheme
43706343;2019-11-15 00:00:00;100.0;5812;KALUGA;IX991 WX4DE;ELNJMA;Кофе Поинт;IX991 WX4DE;Restaurants;ELNJMA;50;F;29;not_married;R;50;Corporate customer employee/ payroll scheme
210697;2019-11-13 00:00:00;675.0;5812;MOSCOW;"3791-W4221J47 ""73781C4";9HDGGY;Академия;"3791-W4221J47 ""73781C4";Restaurants;9HDGGY;81;F;43;married;R;81;Affluent Banking payroll customer
34844758;2019-10-11 00:00:00;40.0;5814;SANKT-PETERBU;T1D81N;E4USA8;Vendex;T1D81N;Fast Food;E4USA8;50;M;32;not_married;R;50;Corporate customer employee/ payroll scheme
3014829;2019-11-11 00:00:00;25.0;5814;SANKT-PETERBU;T1D81N;E4BYYR;Vendex;T1D81N;Fast Food;E4BYYR;70;M;31;married;R;70;Regular retail banking customer
40505579;2019-12-09 00:00:00;226.94;5411;SANKT-PETERBU;6 KA7ZXT;ELEP4A;7 шагов;6 KA7ZXT;Supermarkets;ELEP4A;50;M;49;married;R;50;Corporate customer employee/ payroll scheme
16044082;2019-10-18 00:00:00;460.0;5814;MOSKVA;3AH10 D7KLKIADO4O;ELYKF6;Хлеб Насущный;3AH10 D7KLKIADO4O;Fast Food;ELYKF6;50;F;35;not_married;R;50;Corporate customer employee/ payroll scheme
65130813;2019-11-19 00:00:00;365.0;5814;MOSKVA;IX9911 WX4DE;E42EVR;Кофе Поинт;IX9911 WX4DE;Fast Food;E42EVR;81;F;30;not_married;R;81;Affluent Banking payroll customer
37442306;2019-09-19 00:00:00;49.0;5814;SANKT-PETERBU;T1D81N;BFHFGO;Vendex;T1D81N;Fast Food;BFHFGO;50;M;32;married;R;50;Corporate customer employee/ payroll scheme
45104807;2019-10-17 00:00:00;151.85;5411;SANKT-PETERBU;6 KA7ZXT;ZXXOHN;7 шагов;6 KA7ZXT;Supermarkets;ZXXOHN;50;F;60;married;R;50;Corporate customer employee/ payroll scheme
3402531;2019-10-13 00:00:00;150.0;5814;SANKT-PETERBU;T1D81N;ELONFY;Vendex;T1D81N;Fast Food;ELONFY;50;F;43;married;R;50;Corporate customer employee/ payroll scheme
47340826;2019-09-23 00:00:00;49.0;5814;SANKT-PETERBU;T1D81N;ELSJCN;Vendex;T1D81N;Fast Food;ELSJCN;70;M;26;married;R;70;Regular retail banking customer
50463026;2019-12-12 00:00:00;19.0;5814;SANKT-PETERBU;T1D81N;ITJLRM;Vendex;T1D81N;Fast Food;ITJLRM;50;M;58;married;R;50;Corporate customer employee/ payroll scheme
47378362;2019-10-13 00:00:00;50.0;5814;SANKT-PETERBU;T1D81N;ELHNBL;Vendex;T1D81N;Fast Food;ELHNBL;50;M;34;not_married;R;50;Corporate customer employee/ payroll scheme
22044116;2019-09-18 00:00:00;225.0;5814;MOSKVA;3AH10 D7KLKIADO4O;ELR4H4;Хлеб Насущный;3AH10 D7KLKIADO4O;Fast Food;ELR4H4;50;F;31;not_married;R;50;Corporate customer employee/ payroll scheme
66989858;2019-09-25 00:00:00;75.0;5814;SANKT-PETERBU;T1D81N;ELP11U;Vendex;T1D81N;Fast Food;ELP11U;70;F;19;not_married;R;70;Regular retail banking customer
63203551;2019-12-03 00:00:00;42.0;5814;SANKT-PETERBU;T1D81N;E4DK20;Vendex;T1D81N;Fast Food;E4DK20;50;M;23;not_married;R;50;Corporate customer employee/ payroll scheme
46782538;2019-09-26 00:00:00;30.0;5814;SANKT-PETERBU;T1D81N;JKILIK;Vendex;T1D81N;Fast Food;JKILIK;50;M;38;married;R;50;Corporate customer employee/ payroll scheme
26624688;2019-10-24 00:00:00;49.0;5814;SANKT-PETERBU;T1D81N;MOOOND;Vendex;T1D81N;Fast Food;MOOOND;50;M;34;married;R;50;Corporate customer employee/ payroll scheme
39552527;2019-11-14 00:00:00;35.0;5814;SANKT-PETERBU;T1D81N;8ELZ4T;Vendex;T1D81N;Fast Food;8ELZ4T;70;M;36;not_married;N;70;Regular retail banking customer
6044074;2019-12-02 00:00:00;40.0;5814;SANKT-PETERBU;T1D81N;ELSH1E;Vendex;T1D81N;Fast Food;ELSH1E;50;M;33;married;R;50;Corporate customer employee/ payroll scheme
55369688;2019-10-19 00:00:00;22.0;5814;SANKT-PETERBU;T1D81N;ELHS1K;Vendex;T1D81N;Fast Food;ELHS1K;50;M;35;not_married;R;50;Corporate customer employee/ payroll scheme
68258485;2019-12-09 00:00:00;89.97;5411;SANKT-PETERBU;6 KA7ZXT;NTMKJI;7 шагов;6 KA7ZXT;Supermarkets;NTMKJI;70;M;60;not_married;R;70;Regular retail banking customer
53315000;2019-11-21 00:00:00;390.0;5814;MOSCOW;LWK481 8XUD I731;ELYG8D;Upside Down Cake;LWK481 8XUD I731;Fast Food;ELYG8D;70;F;36;married;R;70;Regular retail banking customer
12791151;2019-10-30 00:00:00;211.95;5411;SANKT-PETERBU;6 KA7ZXT;MJKLIL;7 шагов;6 KA7ZXT;Supermarkets;MJKLIL;81;M;44;married;R;81;Affluent Banking payroll customer
56448393;2019-11-11 00:00:00;145.0;5814;MOSKVA;IX991 WX4DE;E4GTGB;Кофе Поинт;IX991 WX4DE;Fast Food;E4GTGB;50;M;33;not_married;R;50;Corporate customer employee/ payroll scheme
28937975;2019-10-20 00:00:00;327.83;5411;SANKT-PETERBU;6 KA7ZXT;KHCXGY;7 шагов;6 KA7ZXT;Supermarkets;KHCXGY;85;M;43;married;R;85;Premium Direct Payroll Customer
26467729;2019-12-10 00:00:00;60.0;5814;SANKT-PETERBU;T1D81N;ELKV7Y;Vendex;T1D81N;Fast Food;ELKV7Y;50;F;26;not_married;R;50;Corporate customer employee/ payroll scheme
31822277;2019-09-27 00:00:00;1205.0;5814;MOSKVA;AH10 D7KLKIADO4;JPMNTL;Хлеб Насущный;AH10 D7KLKIADO4;Fast Food;JPMNTL;50;F;41;not_married;R;50;Corporate customer employee/ payroll scheme
11971067;2019-09-26 00:00:00;40.0;5814;SANKT-PETERBU;T1D81N;2CGYHH;Vendex;T1D81N;Fast Food;2CGYHH;50;M;32;married;R;50;Corporate customer employee/ payroll scheme
29983833;2019-10-17 00:00:00;35.0;5814;SANKT-PETERBU;T1D81N;EEUKYI;Vendex;T1D81N;Fast Food;EEUKYI;50;M;28;not_married;R;50;Corporate customer employee/ payroll scheme
35699835;2019-11-29 00:00:00;40.0;5814;SANKT-PETERBU;T1D81N;EE2U57;Vendex;T1D81N;Fast Food;EE2U57;70;M;30;not_married;R;70;Regular retail banking customer
26492633;2019-11-15 00:00:00;30.0;5814;SANKT-PETERBU;T1D81N;TPIMNR;Vendex;T1D81N;Fast Food;TPIMNR;50;F;60;not_married;R;50;Corporate customer employee/ payroll scheme
38534390;2019-11-16 00:00:00;49.0;5814;SANKT-PETERBU;T1D81N;ELHS0G;Vendex;T1D81N;Fast Food;ELHS0G;50;M;44;not_married;R;50;Corporate customer employee/ payroll scheme
35811531;2019-10-23 00:00:00;22.0;5814;SANKT-PETERBU;T1D81N;ELHNO8;Vendex;T1D81N;Fast Food;ELHNO8;50;M;32;not_married;R;50;Corporate customer employee/ payroll scheme
11172082;2019-10-11 00:00:00;70.0;5814;MOSKVA;IX9911 WX4DE;PFXDXD;Кофе Поинт;IX9911 WX4DE;Fast Food;PFXDXD;85;M;34;married;R;85;Premium Direct Payroll Customer
4626962;2019-11-18 00:00:00;35.0;5814;SANKT-PETERBU;T1D81N;IFDCDD;Vendex;T1D81N;Fast Food;IFDCDD;85;M;38;married;R;85;Premium Direct Payroll Customer
63395742;2019-10-18 00:00:00;72.0;5814;SANKT-PETERBU;T1D81N;ELQMI4;Vendex;T1D81N;Fast Food;ELQMI4;50;M;25;not_married;R;50;Corporate customer employee/ payroll scheme
36429859;2019-12-14 00:00:00;99.98;5411;SANKT-PETERBU;6 KA7ZXT;E4OTMQ;7 шагов;6 KA7ZXT;Supermarkets;E4OTMQ;70;M;43;not_married;R;70;Regular retail banking customer
18557507;2019-10-28 00:00:00;555.0;5814;MOSCOW;L8I;E4HDGZ;Upside Down Cake;L8I;Fast Food;E4HDGZ;50;F;37;not_married;R;50;Corporate customer employee/ payroll scheme
15973395;2019-10-22 00:00:00;278.0;5814;MOSKVA;3AH10 D7KLKIADO4O;LQMRPT;Хлеб Насущный;3AH10 D7KLKIADO4O;Fast Food;LQMRPT;85;F;38;not_married;R;85;Premium Direct Payroll Customer
44690939;2019-11-01 00:00:00;40.0;5814;SANKT-PETERBU;T1D81N;MXYODN;Vendex;T1D81N;Fast Food;MXYODN;50;M;34;not_married;R;50;Corporate customer employee/ payroll scheme
28790720;2019-09-26 00:00:00;45.0;5814;SANKT-PETERBU;T1D81N;7DHYNH;Vendex;T1D81N;Fast Food;7DHYNH;70;M;33;not_married;R;70;Regular retail banking customer
33160804;2019-12-02 00:00:00;50.0;5814;SANKT-PETERBU;T1D81N;AGDFSF;Vendex;T1D81N;Fast Food;AGDFSF;50;M;40;married;R;50;Corporate customer employee/ payroll scheme
30818043;2019-10-04 00:00:00;565.0;5814;MOSKVA;IX9911 WX4DE;JKLJQQ;Кофе Поинт;IX9911 WX4DE;Fast Food;JKLJQQ;81;F;38;not_married;R;81;Affluent Banking payroll customer
53438629;2019-10-04 00:00:00;22.0;5814;SANKT-PETERBU;T1D81N;UXODNY;Vendex;T1D81N;Fast Food;UXODNY;50;M;35;not_married;R;50;Corporate customer employee/ payroll scheme
1758691;2019-11-21 00:00:00;125.0;5814;MOSKVA;IX991 WX4DE;E4EA9J;Кофе Поинт;IX991 WX4DE;Fast Food;E4EA9J;50;M;28;married;R;50;Corporate customer employee/ payroll scheme
12166597;2019-09-28 00:00:00;50.0;5814;SANKT-PETERBU;T1D81N;ELMUBL;Vendex;T1D81N;Fast Food;ELMUBL;50;F;25;not_married;R;50;Corporate customer employee/ payroll scheme
53912641;2019-09-18 00:00:00;22.0;5814;SANKT-PETERBU;T1D81N;EE11GT;Vendex;T1D81N;Fast Food;EE11GT;50;M;29;married;R;50;Corporate customer employee/ payroll scheme
32181707;2019-10-10 00:00:00;49.0;5814;SANKT-PETERBU;T1D81N;ELN52J;Vendex;T1D81N;Fast Food;ELN52J;50;M;33;married;R;50;Corporate customer employee/ payroll scheme
53910977;2019-11-28 00:00:00;24.0;5814;SANKT-PETERBU;T1D81N;ELTSR2;Vendex;T1D81N;Fast Food;ELTSR2;50;M;26;not_married;R;50;Corporate customer employee/ payroll scheme
10014610;2019-10-10 00:00:00;340.0;5814;MOSKVA;IX9911 WX4DE;BXNHCY;Кофе Поинт;IX9911 WX4DE;Fast Food;BXNHCY;50;M;31;married;R;50;Corporate customer employee/ payroll scheme
35057609;2019-12-17 00:00:00;40.0;5814;SANKT-PETERBU;T1D81N;ELN9QR;Vendex;T1D81N;Fast Food;ELN9QR;70;M;20;not_married;R;70;Regular retail banking customer
17797577;2019-11-19 00:00:00;19.0;5814;SANKT-PETERBU;T1D81N;2FFSDX;Vendex;T1D81N;Fast Food;2FFSDX;50;M;36;married;R;50;Corporate customer employee/ payroll scheme
25069599;2019-10-28 00:00:00;19.0;5814;SANKT-PETERBU;T1D81N;RFHHFS;Vendex;T1D81N;Fast Food;RFHHFS;50;M;27;not_married;R;50;Corporate customer employee/ payroll scheme
48076123;2019-12-10 00:00:00;50.0;5814;SANKT-PETERBU;T1D81N;ELHNTB;Vendex;T1D81N;Fast Food;ELHNTB;50;M;34;not_married;R;50;Corporate customer employee/ payroll scheme
12871377;2019-10-01 00:00:00;40.0;5814;SANKT-PETERBU;T1D81N;ELH79D;Vendex;T1D81N;Fast Food;ELH79D;50;M;34;married;R;50;Corporate customer employee/ payroll scheme
8313462;2019-10-28 00:00:00;1907.51;5411;MOSCOW;C1EJX KEXJ1 MQMP;0CNNSS;Метро Стор 1318;C1EJX KEXJ1 MQMP;Supermarkets;0CNNSS;70;M;42;married;R;70;Regular retail banking customer
55910836;2019-12-10 00:00:00;434.0;5331;SANKT-PETERBU;0XHKAX4 ZXKE4DO 8TXJ;KQQKLT;Большой гостиный двор;0XHKAX4 ZXKE4DO 8TXJ;Supermarkets;KQQKLT;50;F;58;not_married;R;50;Corporate customer employee/ payroll scheme
9403062;2019-11-08 00:00:00;1771.0;5411;MOSCOW;C1EJX KEXJ1 MQMP;LNOHHC;Метро Стор 1318;C1EJX KEXJ1 MQMP;Supermarkets;LNOHHC;50;M;46;not_married;R;50;Corporate customer employee/ payroll scheme
53908666;2019-09-26 00:00:00;19.0;5814;SANKT-PETERBU;T1D81N;8HSNYY;Vendex;T1D81N;Fast Food;8HSNYY;70;M;34;not_married;N;70;Regular retail banking customer
15739698;2019-10-30 00:00:00;120.0;5814;MOSKVA;IX9911 WX4DE;7FYXFY;Кофе Поинт;IX9911 WX4DE;Fast Food;7FYXFY;50;M;35;not_married;R;50;Corporate customer employee/ payroll scheme
11478429;2019-09-19 00:00:00;70.0;5814;SANKT-PETERBU;T1D81N;EEIJX9;Vendex;T1D81N;Fast Food;EEIJX9;70;M;42;not_married;R;70;Regular retail banking customer
54325575;2019-10-13 00:00:00;46.0;5814;SANKT-PETERBU;T1D81N;E4N49S;Vendex;T1D81N;Fast Food;E4N49S;70;M;25;not_married;R;70;Regular retail banking customer
69589147;2019-12-02 00:00:00;30.0;5814;SANKT-PETERBU;T1D81N;ELYKUJ;Vendex;T1D81N;Fast Food;ELYKUJ;70;M;24;married;R;70;Regular retail banking customer
37698085;2019-11-29 00:00:00;20.0;5814;SANKT-PETERBU;T1D81N;KNFGGC;Vendex;T1D81N;Fast Food;KNFGGC;50;M;30;married;R;50;Corporate customer employee/ payroll scheme
60196293;2019-11-21 00:00:00;2338.62;5411;ROSTOV NA DON;C1EJX KEXJ1 MVB5;KJLMJP;Метро Стор 1024;C1EJX KEXJ1 MVB5;Supermarkets;KJLMJP;50;F;45;not_married;R;50;Corporate customer employee/ payroll scheme
41227874;2019-12-13 00:00:00;40.0;5814;SANKT-PETERBU;T1D81N;ELYFU2;Vendex;T1D81N;Fast Food;ELYFU2;70;M;34;not_married;R;70;Regular retail banking customer
35083754;2019-12-06 00:00:00;50.0;5814;SANKT-PETERBU;T1D81N;TTRNKR;Vendex;T1D81N;Fast Food;TTRNKR;50;M;37;not_married;R;50;Corporate customer employee/ payroll scheme
29422992;2019-12-14 00:00:00;65.0;5814;SANKT-PETERBU;T1D81N;NMPRIJ;Vendex;T1D81N;Fast Food;NMPRIJ;50;F;47;not_married;R;50;Corporate customer employee/ payroll scheme
37497223;2019-11-25 00:00:00;200.0;5814;MOSKVA;IX9911 WX4DE;ZGFDHO;Кофе Поинт;IX9911 WX4DE;Fast Food;ZGFDHO;50;M;33;married;R;50;Corporate customer employee/ payroll scheme
3007087;2019-12-09 00:00:00;280.0;5814;MOSKVA;3AH10 D7KLKIADO4O;LIRNPJ;Хлеб Насущный;3AH10 D7KLKIADO4O;Fast Food;LIRNPJ;80;M;47;married;R;80;Affluent Banking regular customer
58959540;2019-11-06 00:00:00;530.0;5812;MOSCOW;J-D KOJXT7JDO7;E4UDQT;Сыроварня;J-D KOJXT7JDO7;Restaurants;E4UDQT;84;M;30;not_married;R;84;Premium Direct Regular Customer
59765757;2019-10-30 00:00:00;36.0;5814;SANKT-PETERBU;T1D81N;ELN9TD;Vendex;T1D81N;Fast Food;ELN9TD;50;M;27;not_married;R;50;Corporate customer employee/ payroll scheme
2642407;2019-11-28 00:00:00;120.0;5814;Moscow;LWK481 8XUD I731;EL6CBG;Upside Down Cake;LWK481 8XUD I731;Fast Food;EL6CBG;50;F;36;not_married;R;50;Corporate customer employee/ payroll scheme
46757920;2019-12-04 00:00:00;178.0;5411;SANKT-PETERBU;KLW1JC7J31E H1D8;TKLJQP;Супермаркет Ленд;KLW1JC7J31E H1D8;Supermarkets;TKLJQP;80;M;52;married;R;80;Affluent Banking regular customer
20903848;2019-09-18 00:00:00;20.0;5814;SANKT-PETERBU;T1D81N;EL5UON;Vendex;T1D81N;Fast Food;EL5UON;50;M;30;not_married;R;50;Corporate customer employee/ payroll scheme
60972491;2019-11-27 00:00:00;16.0;5814;SANKT-PETERBU;T1D81N;PNCOCD;Vendex;T1D81N;Fast Food;PNCOCD;50;M;34;not_married;R;50;Corporate customer employee/ payroll scheme
38795811;2019-11-25 00:00:00;35.0;5814;SANKT-PETERBU;T1D81N;ELOR90;Vendex;T1D81N;Fast Food;ELOR90;50;M;36;married;R;50;Corporate customer employee/ payroll scheme
27254065;2019-12-11 00:00:00;38.0;5814;SANKT-PETERBU;T1D81N;ELSHJ7;Vendex;T1D81N;Fast Food;ELSHJ7;50;M;36;married;R;50;Corporate customer employee/ payroll scheme
31797052;2019-10-15 00:00:00;49.0;5814;SANKT-PETERBU;T1D81N;ELG5I0;Vendex;T1D81N;Fast Food;ELG5I0;50;M;26;married;R;50;Corporate customer employee/ payroll scheme
30965338;2019-11-20 00:00:00;335.0;5814;MOSKVA;3AH10 D7KLKIADO4O;9OSONN;Хлеб Насущный;3AH10 D7KLKIADO4O;Fast Food;9OSONN;81;M;47;not_married;R;81;Affluent Banking payroll customer
15660309;2019-11-07 00:00:00;125.0;5814;MOSKVA;IX991 WX4DE;BNOFOH;Кофе Поинт;IX991 WX4DE;Fast Food;BNOFOH;81;M;33;married;R;81;Affluent Banking payroll customer
51672799;2019-11-24 00:00:00;900.0;5814;MOSKVA;3AH10 D7KLKIADO4O;TIPRTM;Хлеб Насущный;3AH10 D7KLKIADO4O;Fast Food;TIPRTM;81;F;48;not_married;N;81;Affluent Banking payroll customer
32594057;2019-10-23 00:00:00;45.0;5814;SANKT-PETERBU;T1D81N;2DHGDO;Vendex;T1D81N;Fast Food;2DHGDO;50;M;31;married;R;50;Corporate customer employee/ payroll scheme
38500882;2019-10-15 00:00:00;19.0;5814;SANKT-PETERBU;T1D81N;TGNGYC;Vendex;T1D81N;Fast Food;TGNGYC;50;M;33;not_married;R;50;Corporate customer employee/ payroll scheme
21173537;2019-12-05 00:00:00;240.0;5814;MOSKVA;IX9911 WX4DE;JFXYSD;Кофе Поинт;IX9911 WX4DE;Fast Food;JFXYSD;70;M;26;not_married;R;70;Regular retail banking customer
42021012;2019-09-19 00:00:00;20.0;5814;SANKT-PETERBU;T1D81N;EETMR2;Vendex;T1D81N;Fast Food;EETMR2;50;M;29;not_married;R;50;Corporate customer employee/ payroll scheme
5775438;2019-12-17 00:00:00;50.0;5814;SANKT-PETERBU;T1D81N;KCCSFG;Vendex;T1D81N;Fast Food;KCCSFG;50;M;37;married;R;50;Corporate customer employee/ payroll scheme
44739253;2019-09-24 00:00:00;20.0;5814;SANKT-PETERBU;T1D81N;KODYXH;Vendex;T1D81N;Fast Food;KODYXH;50;M;29;not_married;R;50;Corporate customer employee/ payroll scheme
266219;2019-09-27 00:00:00;60.0;5814;SANKT-PETERBU;T1D81N;ELCDG0;Vendex;T1D81N;Fast Food;ELCDG0;50;M;47;married;R;50;Corporate customer employee/ payroll scheme
34277282;2019-12-10 00:00:00;19.0;5814;SANKT-PETERBU;T1D81N;2FNHFS;Vendex;T1D81N;Fast Food;2FNHFS;50;M;37;married;R;50;Corporate customer employee/ payroll scheme
